PersonID,FullName,PreferredName,SearchName,IsPermittedToLogon,LogonName,IsExternalLogonProvider,IsSystemUser,IsEmployee,IsSalesperson,UserPreferences,PhoneNumber,FaxNumber,EmailAddress,CustomFields,OtherLanguages,LastEditedBy,ValidFrom,ValidTo
2214,Francesca Greece,Francesca,Francesca Francesca Greece,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(215) 555-0100,(215) 555-0101,francesca@wingtiptoys.com,,,1,41275,2958466
2215,Baalaaditya Rallapalli,Baalaaditya,Baalaaditya Baalaaditya Rallapalli,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(314) 555-0100,(314) 555-0101,baalaaditya@wingtiptoys.com,,,1,41275,2958466
2216,Antonin Holy,Antonin,Antonin Antonin Holy,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(314) 555-0100,(314) 555-0101,antonin@wingtiptoys.com,,,1,41275,2958466
2217,Matej Formanek,Matej,Matej Matej Formanek,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(303) 555-0100,(303) 555-0101,matej@wingtiptoys.com,,,1,41275,2958466
2218,Mary Eder,Mary,Mary Mary Eder,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(303) 555-0100,(303) 555-0101,mary@wingtiptoys.com,,,1,41275,2958466
2219,Manish Ghosh,Manish,Manish Manish Ghosh,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(219) 555-0100,(219) 555-0101,manish@wingtiptoys.com,,,1,41275,2958466
2220,Anish Naidu,Anish,Anish Anish Naidu,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(219) 555-0100,(219) 555-0101,anish@wingtiptoys.com,,,1,41275,2958466
2221,Pracha Nantakarn,Pracha,Pracha Pracha Nantakarn,TRUE,pracha@wingtiptoys.com,FALSE,FALSE,FALSE,FALSE,"{""theme"":""humanity"",""dateFormat"":""yy-mm-dd"",""timeZone"": ""PST"",""table"":{""pagingType"":""full_numbers"",""pageLength"": 25},""favoritesOnDashboard"":true}",(231) 555-0100,(231) 555-0101,pracha@wingtiptoys.com,,,1,42521.96806,2958466
2222,Malee Charoenkul,Malee,Malee Malee Charoenkul,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(231) 555-0100,(231) 555-0101,malee@wingtiptoys.com,,,1,41275,2958466
2223,Charline Flamand,Charline,Charline Charline Flamand,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(605) 555-0100,(605) 555-0101,charline@wingtiptoys.com,,,1,41275,2958466
2224,Dhavala Alladi,Dhavala,Dhavala Dhavala Alladi,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(605) 555-0100,(605) 555-0101,dhavala@wingtiptoys.com,,,1,41275,2958466
2225,Teodor Vlad,Teodor,Teodor Teodor Vlad,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(219) 555-0100,(219) 555-0101,teodor@wingtiptoys.com,,,1,41275,2958466
2226,Peeter Keskula,Peeter,Peeter Peeter Keskula,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(219) 555-0100,(219) 555-0101,peeter@wingtiptoys.com,,,1,41275,2958466
2227,Anda Liepa,Anda,Anda Anda Liepa,TRUE,anda@wingtiptoys.com,FALSE,FALSE,FALSE,FALSE,"{""theme"":""blitzer"",""dateFormat"":""mm/dd/yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""full"",""pageLength"": 50},""favoritesOnDashboard"":true}",(603) 555-0100,(603) 555-0101,anda@wingtiptoys.com,,,1,42521.96806,2958466
2228,Deakshitulu Paruchuri,Deakshitulu,Deakshitulu Deakshitulu Paruchuri,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(603) 555-0100,(603) 555-0101,deakshitulu@wingtiptoys.com,,,1,41275,2958466
2229,Jelena Utjesenovic,Jelena,Jelena Jelena Utjesenovic,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(210) 555-0100,(210) 555-0101,jelena@wingtiptoys.com,,,1,41275,2958466
2230,Debbie Clark,Debbie,Debbie Debbie Clark,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(210) 555-0100,(210) 555-0101,debbie@wingtiptoys.com,,,1,41275,2958466
2231,Adriana Horackova,Adriana,Adriana Adriana Horackova,TRUE,adriana@wingtiptoys.com,FALSE,FALSE,FALSE,FALSE,"{""theme"":""le-frog"",""dateFormat"":""yy-mm-dd"",""timeZone"": ""PST"",""table"":{""pagingType"":""full_numbers"",""pageLength"": 25},""favoritesOnDashboard"":true}",(252) 555-0100,(252) 555-0101,adriana@wingtiptoys.com,,,1,42521.96806,2958466
2232,Suniti Bhat,Suniti,Suniti Suniti Bhat,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(252) 555-0100,(252) 555-0101,suniti@wingtiptoys.com,,,1,41275,2958466
2233,Miika Putkonen,Miika,Miika Miika Putkonen,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(314) 555-0100,(314) 555-0101,miika@wingtiptoys.com,,,1,41275,2958466
2234,Jose Williams,Jose,Jose Jose Williams,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(314) 555-0100,(314) 555-0101,jose@wingtiptoys.com,,,1,41275,2958466
2235,Padma Iyer,Padma,Padma Padma Iyer,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(505) 555-0100,(505) 555-0101,padma@wingtiptoys.com,,,1,41275,2958466
2236,Cai Cao,Cai,Cai Cai Cao,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(505) 555-0100,(505) 555-0101,cai@wingtiptoys.com,,,1,41275,2958466
2237,Åšani Sen,Åšani,Åšani Åšani Sen,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(405) 555-0100,(405) 555-0101,åšani@wingtiptoys.com,,,1,41275,2958466
2238,Ngu Hoa,Ngu,Ngu Ngu Hoa,TRUE,ngu@wingtiptoys.com,FALSE,FALSE,FALSE,FALSE,"{""theme"":""le-frog"",""dateFormat"":""mm/dd/yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""simple_numbers"",""pageLength"": 10},""favoritesOnDashboard"":true}",(405) 555-0100,(405) 555-0101,ngu@wingtiptoys.com,,,1,42521.96806,2958466
2239,Helene Dupuy,Helene,Helene Helene Dupuy,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(270) 555-0100,(270) 555-0101,helene@wingtiptoys.com,,,1,41275,2958466
2240,Antonio Trentini,Antonio,Antonio Antonio Trentini,TRUE,antonio@wingtiptoys.com,FALSE,FALSE,FALSE,FALSE,"{""theme"":""ui-darkness"",""dateFormat"":""mm/dd/yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""numbers"",""pageLength"": 10},""favoritesOnDashboard"":true}",(270) 555-0100,(270) 555-0101,antonio@wingtiptoys.com,,,1,42521.96806,2958466
2241,omer ozbek,omer,omer omer ozbek,TRUE,omer@wingtiptoys.com,FALSE,FALSE,FALSE,FALSE,"{""theme"":""blitzer"",""dateFormat"":""yy-mm-dd"",""timeZone"": ""PST"",""table"":{""pagingType"":""full_numbers"",""pageLength"": 25},""favoritesOnDashboard"":true}",(205) 555-0100,(205) 555-0101,omer@wingtiptoys.com,,,1,42521.96806,2958466
2242,Andrei Bratianu,Andrei,Andrei Andrei Bratianu,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(205) 555-0100,(205) 555-0101,andrei@wingtiptoys.com,,,1,41275,2958466
2243,Akshayakeerti Jandhyala,Akshayakeerti,Akshayakeerti Akshayakeerti Jandhyala,TRUE,akshayakeerti@wingtiptoys.com,FALSE,FALSE,FALSE,FALSE,"{""theme"":""dark-hive"",""dateFormat"":""DD, MM d, yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""simple_numbers"",""pageLength"": 10},""favoritesOnDashboard"":true}",(240) 555-0100,(240) 555-0101,akshayakeerti@wingtiptoys.com,,,1,42521.96806,2958466
2244,Tereza Stolinova,Tereza,Tereza Tereza Stolinova,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(240) 555-0100,(240) 555-0101,tereza@wingtiptoys.com,,,1,41275,2958466
2245,Ankolika Sen,Ankolika,Ankolika Ankolika Sen,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(304) 555-0100,(304) 555-0101,ankolika@wingtiptoys.com,,,1,41275,2958466
2246,Kristophe  Couet,Kristophe ,Kristophe  Kristophe  Couet,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(304) 555-0100,(304) 555-0101,kristophe @wingtiptoys.com,,,1,41275,2958466
2247,Baalaamani Veturi,Baalaamani,Baalaamani Baalaamani Veturi,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(218) 555-0100,(218) 555-0101,baalaamani@wingtiptoys.com,,,1,41275,2958466
2248,Gustav Korjus,Gustav,Gustav Gustav Korjus,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(218) 555-0100,(218) 555-0101,gustav@wingtiptoys.com,,,1,41275,2958466
2249,Julia Konecna,Julia,Julia Julia Konecna,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(314) 555-0100,(314) 555-0101,julia@wingtiptoys.com,,,1,41275,2958466
2250,Birgit Saar,Birgit,Birgit Birgit Saar,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(314) 555-0100,(314) 555-0101,birgit@wingtiptoys.com,,,1,41275,2958466
2251,Madelaine  Paulet,Madelaine ,Madelaine  Madelaine  Paulet,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(212) 555-0100,(212) 555-0101,madelaine @wingtiptoys.com,,,1,41275,2958466
2252,Arundhati Bhowmick,Arundhati,Arundhati Arundhati Bhowmick,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(212) 555-0100,(212) 555-0101,arundhati@wingtiptoys.com,,,1,41275,2958466
2253,Mario Jogi,Mario,Mario Mario Jogi,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(212) 555-0100,(212) 555-0101,mario@wingtiptoys.com,,,1,41275,2958466
2254,Martina Omelkova,Martina,Martina Martina Omelkova,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(212) 555-0100,(212) 555-0101,martina@wingtiptoys.com,,,1,41275,2958466
2255,Kaya ozbek,Kaya,Kaya Kaya ozbek,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(276) 555-0100,(276) 555-0101,kaya@wingtiptoys.com,,,1,41275,2958466
2256,Lan Klanjcar,Lan,Lan Lan Klanjcar,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(276) 555-0100,(276) 555-0101,lan@wingtiptoys.com,,,1,41275,2958466
2257,Seo-yeon Rim,Seo-yeon,Seo-yeon Seo-yeon Rim,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(229) 555-0100,(229) 555-0101,seo-yeon@wingtiptoys.com,,,1,41275,2958466
2258,Giovanna Araujo,Giovanna,Giovanna Giovanna Araujo,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(229) 555-0100,(229) 555-0101,giovanna@wingtiptoys.com,,,1,41275,2958466
2259,Sitara Benjaree,Sitara,Sitara Sitara Benjaree,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(210) 555-0100,(210) 555-0101,sitara@wingtiptoys.com,,,1,41275,2958466
2260,Roberts Sprogis,Roberts,Roberts Roberts Sprogis,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(210) 555-0100,(210) 555-0101,roberts@wingtiptoys.com,,,1,41275,2958466
2261,Javier Caraballo,Javier,Javier Javier Caraballo,TRUE,javier@wingtiptoys.com,FALSE,FALSE,FALSE,FALSE,"{""theme"":""ui-darkness"",""dateFormat"":""yy-mm-dd"",""timeZone"": ""PST"",""table"":{""pagingType"":""full_numbers"",""pageLength"": 25},""favoritesOnDashboard"":true}",(231) 555-0100,(231) 555-0101,javier@wingtiptoys.com,,,1,42521.96806,2958466
2262,Coralie Brasseur,Coralie,Coralie Coralie Brasseur,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(231) 555-0100,(231) 555-0101,coralie@wingtiptoys.com,,,1,41275,2958466
2263,Akhtar Shahrestaani,Akhtar,Akhtar Akhtar Shahrestaani,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(229) 555-0100,(229) 555-0101,akhtar@wingtiptoys.com,,,1,41275,2958466
2264,Priya Joshi,Priya,Priya Priya Joshi,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(229) 555-0100,(229) 555-0101,priya@wingtiptoys.com,,,1,41275,2958466
2265,Vanita Bhowmick,Vanita,Vanita Vanita Bhowmick,TRUE,vanita@wingtiptoys.com,FALSE,FALSE,FALSE,FALSE,"{""theme"":""ui-darkness"",""dateFormat"":""dd/mm/yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""numbers"",""pageLength"": 10},""favoritesOnDashboard"":true}",(405) 555-0100,(405) 555-0101,vanita@wingtiptoys.com,,,1,42521.96806,2958466
2266,Bruna Cavalcante,Bruna,Bruna Bruna Cavalcante,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(405) 555-0100,(405) 555-0101,bruna@wingtiptoys.com,,,1,41275,2958466
2267,Nishant Menon,Nishant,Nishant Nishant Menon,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(225) 555-0100,(225) 555-0101,nishant@wingtiptoys.com,,,1,41275,2958466
2268,Ratnam Singh,Ratnam,Ratnam Ratnam Singh,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(225) 555-0100,(225) 555-0101,ratnam@wingtiptoys.com,,,1,41275,2958466
2269,Josef Benda,Josef,Josef Josef Benda,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(304) 555-0100,(304) 555-0101,josef@wingtiptoys.com,,,1,41275,2958466
2270,Trishna Benipal,Trishna,Trishna Trishna Benipal,TRUE,trishna@wingtiptoys.com,FALSE,FALSE,FALSE,FALSE,"{""theme"":""humanity"",""dateFormat"":""mm/dd/yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""numbers"",""pageLength"": 10},""favoritesOnDashboard"":true}",(304) 555-0100,(304) 555-0101,trishna@wingtiptoys.com,,,1,42521.96806,2958466
2271,Teresa Bender,Teresa,Teresa Teresa Bender,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(605) 555-0100,(605) 555-0101,teresa@wingtiptoys.com,,,1,41275,2958466
2272,Diego Buccho,Diego,Diego Diego Buccho,TRUE,diego@wingtiptoys.com,FALSE,FALSE,FALSE,FALSE,"{""theme"":""ui-darkness"",""dateFormat"":""dd/mm/yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""full"",""pageLength"": 50},""favoritesOnDashboard"":true}",(605) 555-0100,(605) 555-0101,diego@wingtiptoys.com,,,1,42521.96806,2958466
2273,Deepesh Bose,Deepesh,Deepesh Deepesh Bose,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(907) 555-0100,(907) 555-0101,deepesh@wingtiptoys.com,,,1,41275,2958466
2274,Ambareesh Madhunapantula,Ambareesh,Ambareesh Ambareesh Madhunapantula,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(907) 555-0100,(907) 555-0101,ambareesh@wingtiptoys.com,,,1,41275,2958466
2275,Madhavi Gupta,Madhavi,Madhavi Madhavi Gupta,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(228) 555-0100,(228) 555-0101,madhavi@wingtiptoys.com,,,1,41275,2958466
2276,Indu Chowdary,Indu,Indu Indu Chowdary,TRUE,indu@wingtiptoys.com,FALSE,FALSE,FALSE,FALSE,"{""theme"":""blitzer"",""dateFormat"":""mm/dd/yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""full_numbers"",""pageLength"": 25},""favoritesOnDashboard"":true}",(228) 555-0100,(228) 555-0101,indu@wingtiptoys.com,,,1,42521.96806,2958466
2277,Bich Banh,Bich,Bich Bich Banh,TRUE,bich@wingtiptoys.com,FALSE,FALSE,FALSE,FALSE,"{""theme"":""humanity"",""dateFormat"":""mm/dd/yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""full"",""pageLength"": 50},""favoritesOnDashboard"":true}",(215) 555-0100,(215) 555-0101,bich@wingtiptoys.com,,,1,42521.96806,2958466
2278,Lennart Kask,Lennart,Lennart Lennart Kask,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(215) 555-0100,(215) 555-0101,lennart@wingtiptoys.com,,,1,41275,2958466
2279,Åšani Nair,Åšani,Åšani Åšani Nair,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(207) 555-0100,(207) 555-0101,åšani@wingtiptoys.com,,,1,41275,2958466
2280,Cuc Tu,Cuc,Cuc Cuc Tu,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(207) 555-0100,(207) 555-0101,cuc@wingtiptoys.com,,,1,41275,2958466
2281,Angelina Gormanston,Angelina,Angelina Angelina Gormanston,TRUE,angelina@wingtiptoys.com,FALSE,FALSE,FALSE,FALSE,"{""theme"":""black-tie"",""dateFormat"":""yy-mm-dd"",""timeZone"": ""PST"",""table"":{""pagingType"":""full_numbers"",""pageLength"": 25},""favoritesOnDashboard"":true}",(201) 555-0100,(201) 555-0101,angelina@wingtiptoys.com,,,1,42521.96806,2958466
2282,Prasanna Shetty,Prasanna,Prasanna Prasanna Shetty,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(201) 555-0100,(201) 555-0101,prasanna@wingtiptoys.com,,,1,41275,2958466
2283,Prasert Supitayaporn,Prasert,Prasert Prasert Supitayaporn,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(219) 555-0100,(219) 555-0101,prasert@wingtiptoys.com,,,1,41275,2958466
2284,Gulzar Parkar,Gulzar,Gulzar Gulzar Parkar,TRUE,gulzar@wingtiptoys.com,FALSE,FALSE,FALSE,FALSE,"{""theme"":""humanity"",""dateFormat"":""dd/mm/yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""simple"",""pageLength"": 10},""favoritesOnDashboard"":true}",(219) 555-0100,(219) 555-0101,gulzar@wingtiptoys.com,,,1,42521.96806,2958466
2285,Abhaya Rambhatla,Abhaya,Abhaya Abhaya Rambhatla,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(231) 555-0100,(231) 555-0101,abhaya@wingtiptoys.com,,,1,41275,2958466
2286,Naveed Alizadeh,Naveed,Naveed Naveed Alizadeh,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(231) 555-0100,(231) 555-0101,naveed@wingtiptoys.com,,,1,41275,2958466
2287,Lalit Ogra,Lalit,Lalit Lalit Ogra,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(205) 555-0100,(205) 555-0101,lalit@wingtiptoys.com,,,1,41275,2958466
2288,Badanika Vankayala,Badanika,Badanika Badanika Vankayala,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(205) 555-0100,(205) 555-0101,badanika@wingtiptoys.com,,,1,41275,2958466
2289,Mina Bagheri,Mina,Mina Mina Bagheri,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(319) 555-0100,(319) 555-0101,mina@wingtiptoys.com,,,1,41275,2958466
2290,Lien Lo,Lien,Lien Lien Lo,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(319) 555-0100,(319) 555-0101,lien@wingtiptoys.com,,,1,41275,2958466
2291,Debraj Sanyal,Debraj,Debraj Debraj Sanyal,TRUE,debraj@wingtiptoys.com,FALSE,FALSE,FALSE,FALSE,"{""theme"":""humanity"",""dateFormat"":""yy-mm-dd"",""timeZone"": ""PST"",""table"":{""pagingType"":""full_numbers"",""pageLength"": 25},""favoritesOnDashboard"":true}",(239) 555-0100,(239) 555-0101,debraj@wingtiptoys.com,,,1,42521.96806,2958466
2292,Tara KlanCisar,Tara,Tara Tara KlanCisar,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(239) 555-0100,(239) 555-0101,tara@wingtiptoys.com,,,1,41275,2958466
2293,Marco Costa,Marco,Marco Marco Costa,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(701) 555-0100,(701) 555-0101,marco@wingtiptoys.com,,,1,41275,2958466
2294,Alessandra Gallo,Alessandra,Alessandra Alessandra Gallo,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(701) 555-0100,(701) 555-0101,alessandra@wingtiptoys.com,,,1,41275,2958466
2295,Crina Nechita,Crina,Crina Crina Nechita,TRUE,crina@wingtiptoys.com,FALSE,FALSE,FALSE,FALSE,"{""theme"":""black-tie"",""dateFormat"":""dd/mm/yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""numbers"",""pageLength"": 10},""favoritesOnDashboard"":true}",(217) 555-0100,(217) 555-0101,crina@wingtiptoys.com,,,1,42521.96806,2958466
2296,Yi Min Zhong,Yi Min,Yi Min Yi Min Zhong,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(217) 555-0100,(217) 555-0101,yi min@wingtiptoys.com,,,1,41275,2958466
2297,Zala Ibrahimagic,Zala,Zala Zala Ibrahimagic,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(212) 555-0100,(212) 555-0101,zala@wingtiptoys.com,,,1,41275,2958466
2298,Wander Ellenbroek,Wander,Wander Wander Ellenbroek,TRUE,wander@wingtiptoys.com,FALSE,FALSE,FALSE,FALSE,"{""theme"":""humanity"",""dateFormat"":""mm/dd/yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""simple_numbers"",""pageLength"": 10},""favoritesOnDashboard"":true}",(212) 555-0100,(212) 555-0101,wander@wingtiptoys.com,,,1,42521.96806,2958466
2299,Gundega Kundzina,Gundega,Gundega Gundega Kundzina,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(479) 555-0100,(479) 555-0101,gundega@wingtiptoys.com,,,1,41275,2958466
2300,Damyanti Byrraju,Damyanti,Damyanti Damyanti Byrraju,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(479) 555-0100,(479) 555-0101,damyanti@wingtiptoys.com,,,1,41275,2958466
2301,Parveen Haldar,Parveen,Parveen Parveen Haldar,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(219) 555-0100,(219) 555-0101,parveen@wingtiptoys.com,,,1,41275,2958466
2302,Chau Chu,Chau,Chau Chau Chu,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(219) 555-0100,(219) 555-0101,chau@wingtiptoys.com,,,1,41275,2958466
2303,Noel Cartier,Noel,Noel Noel Cartier,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(215) 555-0100,(215) 555-0101,noel@wingtiptoys.com,,,1,41275,2958466
2304,Aet Kasesalu,Aet,Aet Aet Kasesalu,TRUE,aet@wingtiptoys.com,FALSE,FALSE,FALSE,FALSE,"{""theme"":""blitzer"",""dateFormat"":""dd/mm/yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""simple"",""pageLength"": 10},""favoritesOnDashboard"":true}",(215) 555-0100,(215) 555-0101,aet@wingtiptoys.com,,,1,42521.96806,2958466
2305,Ilgonis Dzenis,Ilgonis,Ilgonis Ilgonis Dzenis,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(210) 555-0100,(210) 555-0101,ilgonis@wingtiptoys.com,,,1,41275,2958466
2306,Emine Gungor,Emine,Emine Emine Gungor,TRUE,emine@wingtiptoys.com,FALSE,FALSE,FALSE,FALSE,"{""theme"":""dark-hive"",""dateFormat"":""mm/dd/yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""full_numbers"",""pageLength"": 25},""favoritesOnDashboard"":true}",(210) 555-0100,(210) 555-0101,emine@wingtiptoys.com,,,1,42521.96806,2958466
2307,Ondrej Tomek,Ondrej,Ondrej Ondrej Tomek,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(219) 555-0100,(219) 555-0101,ondrej@wingtiptoys.com,,,1,41275,2958466
2308,Ngon Ta,Ngon,Ngon Ngon Ta,TRUE,ngon@wingtiptoys.com,FALSE,FALSE,FALSE,FALSE,"{""theme"":""le-frog"",""dateFormat"":""mm/dd/yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""simple_numbers"",""pageLength"": 10},""favoritesOnDashboard"":true}",(219) 555-0100,(219) 555-0101,ngon@wingtiptoys.com,,,1,42521.96806,2958466
2309,Mohini Kaul,Mohini,Mohini Mohini Kaul,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(240) 555-0100,(240) 555-0101,mohini@wingtiptoys.com,,,1,41275,2958466
2310,Alejandro Baeza,Alejandro,Alejandro Alejandro Baeza,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(240) 555-0100,(240) 555-0101,alejandro@wingtiptoys.com,,,1,41275,2958466
2311,Arnab Malakar,Arnab,Arnab Arnab Malakar,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(210) 555-0100,(210) 555-0101,arnab@wingtiptoys.com,,,1,41275,2958466
2312,Anupam Majumdar,Anupam,Anupam Anupam Majumdar,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(210) 555-0100,(210) 555-0101,anupam@wingtiptoys.com,,,1,41275,2958466
2313,Mary Barney,Mary,Mary Mary Barney,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(505) 555-0100,(505) 555-0101,mary@wingtiptoys.com,,,1,41275,2958466
2314,Amit Ghatak,Amit,Amit Amit Ghatak,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(505) 555-0100,(505) 555-0101,amit@wingtiptoys.com,,,1,41275,2958466
2315,Dhaeraemdranaadh Allu,Dhaeraemdranaadh,Dhaeraemdranaadh Dhaeraemdranaadh Allu,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(216) 555-0100,(216) 555-0101,dhaeraemdranaadh@wingtiptoys.com,,,1,41275,2958466
2316,Abel Pirvu,Abel,Abel Abel Pirvu,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(216) 555-0100,(216) 555-0101,abel@wingtiptoys.com,,,1,41275,2958466
2317,Paola Greece,Paola,Paola Paola Greece,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(210) 555-0100,(210) 555-0101,paola@wingtiptoys.com,,,1,41275,2958466
2318,Izabella Baltina,Izabella,Izabella Izabella Baltina,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(210) 555-0100,(210) 555-0101,izabella@wingtiptoys.com,,,1,41275,2958466
2319,Flora Olofsson,Flora,Flora Flora Olofsson,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(787) 555-0100,(787) 555-0101,flora@wingtiptoys.com,,,1,41275,2958466
2320,Vitezslav Drdla,Vitezslav,Vitezslav Vitezslav Drdla,TRUE,vitezslav@wingtiptoys.com,FALSE,FALSE,FALSE,FALSE,"{""theme"":""dark-hive"",""dateFormat"":""mm/dd/yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""numbers"",""pageLength"": 10},""favoritesOnDashboard"":true}",(787) 555-0100,(787) 555-0101,vitezslav@wingtiptoys.com,,,1,42521.96806,2958466
2321,Nguyet Bach,Nguyet,Nguyet Nguyet Bach,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(205) 555-0100,(205) 555-0101,nguyet@wingtiptoys.com,,,1,41275,2958466
